order_id,product_id,seller_id,price,shipping_charges,total_item_value
sMMOV1Bl37OB,lFGT2p3CDtxY,luzDO2kXE6wp,49.97,68.17,118.14
iVMCGrQMYrVG,pIsDRb4xbzyD,GwHrbZ3UqSSL,106.74,42.49,149.23
22y2jZZS3Xg4,9sozAkDMKi58,cYJkVT6fDynQ,2899.0,22.18,2921.18
gxprhVOxNacU,btt93jIaIon5,NuwLRiZXn8kj,18.04,33.16,51.199999999999996
5P6dDZEqrS78,lznq4OyAA4wN,yWBcmXHhf5dK,692.0,13.92,705.92
WKmlvaEkm2qt,jaiQwtNVP98U,GlLj704QXlDB,358.8,11.54,370.34000000000003
f9p4ZYhVVNoE,SLTlrWtcYt1m,r7VxefoTVHbb,2899.0,33.91,2932.91
oYDHIMkKabb9,V2XI2qJlQyVA,RlOHlMxGbwXj,34.0,45.33,79.33
gKo8r7FOiiFL,gero47msJAuH,T5TAziawiIyq,95.03,26.98,122.01
GYKCDqbgCHYn,oo5YFvkDJXfS,yGbPyLPc8PmT,1298.99,32.34,1331.33
2rr3I1gpaVc5,EA6ZmPCrbZRQ,5FvGdji6skxT,820.0,10.85,830.85
fzVlf80r0yqY,1lsq85bKmVm0,I1KaXOk6zY8x,329.93,45.27,375.2
DE7Vm3kDEdLt,2meaKg1HwXRI,SgeUigb5Vbiv,223.87,14.68,238.55
QTg5sTGBUj2G,6kzsO3fAg0UT,2jTASjIU2rIf,75.25,24.81,100.06
42fhBisSSJBb,AMKIgKd1s17B,TuPm19CMKvrM,28.55,14.01,42.56
92OCgyYulVJm,jWyR1q6W4ihV,vlLUp3U56e8x,37.13,13.51,50.64
3bqPsXtg1WHd,UgeYgwyxVWlA,P5mwvnUjvI4y,223.87,18.05,241.92000000000002
uyWpXneVsoII,P22k6cGQeLxP,8rHUnSQeQcMj,156.9,19.6,176.5
ojklYfcHi1Xd,HKYErk7xxH7k,xurj8NCrHlmp,1390.55,49.06,1439.61
M7QrHGCyaU1T,Q2lYJ54cp2jt,ruq0u2ZpAMDr,79.8,58.61,138.41
MiZEOeosf6sT,NSjLbeXoDux9,yHsOFiqVrV1u,42.89,110.32,153.20999999999998
Z6LNrPVvljZE,b8f50D8qlUcQ,OnC6iPAbNc8Z,137.88,47.55,185.43
kCnoLIxOHHM2,J3nJEYqKgApd,c1Dw1Rwr2Qdd,75.25,35.5,110.75
NEjgJimCoKTV,W0uaHcBbBcrk,nQlmkVGs3xYh,79.89,18.65,98.53999999999999
Pvjd40VVg41X,UdCaXZuKSbDD,2IRnDdooRzAF,231.27,73.63,304.9
NONWOkr4hkkM,qMLDxRRpSeE2,G5jYKFjD8qPy,125.46,65.35,190.81
zBCyYg7SkqkN,cNIQyQD7lRhk,5FvGdji6skxT,820.0,34.33,854.33
a4tlDblFagRW,gCeLxNvfK54C,2jTASjIU2rIf,127.77,55.54,183.31
iXVlCIN3c4dp,2n45USAqhbdZ,uVKVCckRTJIo,509.99,17.39,527.38
DjiovZhMwXqy,4AI7d6nYyyYq,hLzo2H5Hi4Td,26.77,13.41,40.18
TwRZSgu2U1O1,h2L3kgHs7Aaa,XePbD5Ocm6Yk,22.3,65.78,88.08
AmYYijeVha0m,mHrEENkldDz8,VDOjFzb4FESj,37.29,42.63,79.92
ZUmwscDlmVRM,4DaDrSDLGSx5,yGbPyLPc8PmT,37.84,32.34,70.18
JAs3PdweseXT,jW1bGU3JrTtA,NwPn61VaD1X6,1054.0,36.96,1090.96
mz0pORhEkK5f,qcpqpAblHSXg,pRyQixqm2Bsq,21.32,61.32,82.64
IcASf9VSvV1W,xnHZp5ga8o6j,Fh5z5uvA4neX,69.98,13.96,83.94
dPKHdKhKrulo,585LwyZoU6X6,h5jBMl1c5nuX,779.9,20.9,800.8
kRakeVUJkLNC,SLANLZkCbYI1,Mhg6gqpiKkO7,26.99,30.66,57.65
cge0YECvgZi7,IpPr3yBWsRzj,yGbPyLPc8PmT,223.51,27.54,251.04999999999998
CmY8EFH3DhZJ,LldwVUovKApt,ffUNNLStwOip,42.89,47.55,90.44
evwz6TMKVAU0,tQPU1KncW90A,dQCmV6mcOXGX,100.0,57.95,157.95
XsyhaQSHCRYc,TKNiFZxm7gs7,yGbPyLPc8PmT,113.49,12.59,126.08
EbUSLXt0C1r9,BnkgnBM3v929,VZmgxK6ws7Pt,387.0,67.11,454.11
dCnxAbgHmbDR,2KRCEWVAbqyo,Sw86en7yweGi,111.27,42.06,153.32999999999998
eLYNUjpCXSXB,V54ZR2oaPInN,DXEUTLuphyfj,137.99,60.07,198.06
RsbKtZu74hYt,JEcQvDC6n8wQ,DXEUTLuphyfj,699.99,95.89,795.88
Ab5wQj0mKD5B,hF8EG3qiG953,Q1U0Qncng83d,66.0,36.51,102.50999999999999
EXV9E2Eugg2j,PWl2yBtu82h0,TuPm19CMKvrM,117.56,61.32,178.88
WtrUTWovO6j2,hPjmbPHge7gN,RKad98cTxhSb,25.56,60.04,85.6
bu6oEEOHSm1n,l8I5PhFFBlCO,OdnRCxXEzI4n,226.8,80.11,306.91
TCKQB2yadtuQ,5emKzgYsWQQs,tQFHgEUSAMiP,24.18,73.57,97.75
KIHCNScLsp4I,uxhiFMpecHV3,bI5cDrYjs9Qa,966.9,24.97,991.87
IWXNEIysyShK,khqgy2OCzgqf,KH9VVC2iPaCb,145.99,161.82,307.81
7ZA9U6bCSDe3,l2k1XPbM32KE,Ivbw25fb5t2Z,71.8,29.34,101.14
2r9tG87LagYL,bfkYf8WcDtMl,ruq0u2ZpAMDr,820.05,5.59,825.64
LhDqpG0WHSwW,g1xEESlLQaAg,C6WhdSZuLC8r,29.87,15.67,45.54
poHBJYJAu3Gs,D7d19cTBGIgy,v7G7eofHPEkh,55.15,15.67,70.82
fwrBBMWkewSS,2256nRsolarY,ryFnllpzLCdG,170.7,12.28,182.98
xHWPuzHndIJk,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,46.76,738.76
2zOXOwOEz6JC,NdsZzUyOltvt,pxyYUYfBOHRj,153.78,53.29,207.07
beyAFI8jdjEd,HQwljxTjKBzf,EUSrASBb8nMA,1654.44,64.32,1718.76
0lwSrRUYyWsi,4ZcEMv0Ozn1B,OEjbAH9LZF2D,779.9,12.01,791.91
nrciv35QJFDJ,Nekw3nRKx1D6,OnC6iPAbNc8Z,3.49,70.82,74.30999999999999
h4VgoYjeb6Ie,dwytG9eu0Vjc,8CQ9epWunOJD,220.33,47.55,267.88
JaXlnjfknuHQ,w1vIpoEYJCU4,4YcgcZ3R8f8q,34.0,63.11,97.11
P1HM8S4zLYQd,L3DZQCcfWUzo,QgSPgHi2XQs8,235.92,41.41,277.33
Xh5n7utcbmv5,185Rjb6Jfv2E,EqPcJSwcfSMn,100.0,37.9,137.9
16kDCuoidkFq,1LoGNpatQYCz,TuPm19CMKvrM,117.56,21.88,139.44
sRX5YAmr3xMB,7w7ucBwSmrRX,7JtHJ8kiNtes,44.98,32.34,77.32
uORWk1BuxD52,pTrK5MYzL4Ca,vlLUp3U56e8x,107.63,52.93,160.56
sNpJzoO0PzcR,R1uk5G8rTgoL,JnBNiGbt4dPz,399.2,30.24,429.44
RZQfZdSUjDTK,oX8dgtFlR8Vj,T5TAziawiIyq,849.5,53.29,902.79
WZCGRpnWuxL6,vRcObiM9tz5v,yGbPyLPc8PmT,1899.0,47.55,1946.55
uu54ZDieKA2s,GqkscMShhSik,Hvqvzx84Y4bC,79.8,105.44,185.24
o46tDIyWDjWH,6jT34sBycckE,V3iKL8r9W9NR,723.74,17.44,741.1800000000001
K04NMtPbl92k,2oIBLXjDiVCl,XLxN4hdOlYco,153.75,47.55,201.3
axQ864BBH5iN,FfiMQzl2g9IG,V3iKL8r9W9NR,35.79,47.55,83.34
jdEc8lEN5UA1,VK286zO4aUXZ,ZdLx9hwnjpgD,59.54,23.77,83.31
0A8V1RC3kQe4,eBTMb87ySAhN,cGYqbZqqQHjS,17.87,34.33,52.2
kkTHQF3LOV6y,wCmsgKTmHq16,EGW4UK5bOeEZ,151.99,120.19,272.18
jmJXds5CFXpl,hMMOgETirvXW,XLo80zvVWiTR,305.28,51.29,356.57
GY63RIPsJcHZ,23AspxezOBXx,mAmnfqHkVqSt,730.0,39.84,769.84
E0I4iakBbQ7W,s1k1leL5Trx5,pe0KIg2jr1ZE,746.0,181.88,927.88
j0QANTkR3Iky,YD2ltug6xC68,WUOUhAYcu4tr,518.18,63.1,581.28
lV7ABVC8B9Zy,O8Kt38Wlwdam,2jTASjIU2rIf,164.98,10.85,175.82999999999998
y28ih5nm6eEm,ypfydnFUEzBw,qdnpFAlJ06nJ,2062.99,171.5,2234.49
PuXhfGp0EvLO,ZnwBU8MsDTww,K3pf5oeH5BI5,135.64,30.72,166.35999999999999
IWp9OBV7Av2O,LSPlc0H3tK9y,x7dLy2nN7QGy,406.05,5.81,411.86
hcCxvz9DycJf,XZDsnnVR2hCO,sHHmuXxVQj7Q,161.0,20.9,181.9
nm5eZwpNXrKS,pS7naFafBTih,tQFHgEUSAMiP,692.0,48.34,740.34
h1sqR9tLuLU1,TNamEcZs9J4h,4mKqWzXFLaBt,357.0,16.13,373.13
b7F5pZ6QMOVO,zgag7ieJuCAi,JcRdnPnWEDp7,252.99,38.63,291.62
LbFvTgydcUFc,OfYbf6ptQ7S0,DhnYfWO3PJ5F,140.93,13.41,154.34
qWqvkcHnAJ2H,OLGSjo6Y1wPD,nt1w9AssyxfU,16.4,14.68,31.08
MIx22GW7c4Gf,FgIj9Jc7LlyT,77p2EYxcM9MD,32.97,38.66,71.63
sdszDXw6sNZC,GNklPVJ217XE,AvTLykupHOIB,97.44,24.07,121.50999999999999
AygGQe7mN6ZZ,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,50.83,107.72
iZOZ2fkmjhuN,SHB6g9Ps7IQN,XePbD5Ocm6Yk,1009.9,45.14,1055.04
WHNiiKmyGhfb,wNK5m4HQOkpQ,pUor1SxgfhQH,112.33,14.76,127.09
EVgv8eSAVuLe,7LYLIoUQv63k,vDmtF6gSG8GP,132.9,29.2,162.1
bDczwetoujo7,t1o6tYCwpkM7,ymMeJBqHvHxl,223.51,9.54,233.04999999999998
iQVcNdNusn2u,QAFKx45ck2q8,y2wUonMtvOnt,91.33,110.61,201.94
K0tAgLcsjSCd,QGYU76IdPTZl,JX4iwTS6jjJU,42.89,35.07,77.96000000000001
NIsd3nKOFNAz,X1XM2ibVj1Pp,ESs66EAdIPaF,56.89,38.63,95.52000000000001
DfYMGtCcOGyQ,Biwi1BNtUB7l,r7VxefoTVHbb,509.99,17.38,527.37
LiP7FLMNwhFR,k1G4RHt3R7Nk,K0qPVGdA91KO,1001.0,21.04,1022.04
EWlafZ3FZFj2,OGXSvomd4YLU,FzBuFHRVK8I9,404.88,36.75,441.63
gVL9X1vzTqxm,x2473gHktSB1,VjbLhhR5I7ly,465.52,14.61,480.13
yFLiTHygBk0i,9NwzO0Pm0fDM,r7VxefoTVHbb,692.0,46.76,738.76
azJ6gLUapchT,kmofCZlFQLzg,56DLys9ECuwq,161.0,12.28,173.28
MZkJDGqEmot0,rFrBwgxjAm0G,1svDQkmb2Knh,77.08,25.87,102.95
DtWvl6w9irdg,LccJaQik0sDI,ux1d7N0zioFv,104.8,74.49,179.29
tdNyyIuvwveW,s284eb92Zw1i,UmQttOWjmUMt,100.0,17.5,117.5
tPZrtH3ftNUI,1TBO5RRTJ2mB,7KovPWNcMm5O,321.89,133.69,455.58
zBdKgApPnfc4,HpuiH593gmeG,V3iKL8r9W9NR,135.21,50.28,185.49
gwfifKpCUeop,gDAnL6Pf0lgF,2a07LobkzHUx,820.05,30.66,850.7099999999999
6vF9vYg6iqOe,lPfXIqK9DBEF,AvTLykupHOIB,142.2,47.55,189.75
UHl1d0devYJR,ihXp1tYAdz8X,l1pYW6GBnPMr,820.0,20.9,840.9
BB2fgWWzuVrN,t3g7DixNxSA4,V8Stg8HdXCTe,509.99,55.54,565.53
9MewiEHXaoV8,FVUGIZeUnbcd,m6IJZtqbZBZn,779.9,16.23,796.13
7V4Mnj0AzmJn,MeEcqq7qlXBG,YVBAT3QqF9Qj,23.95,33.82,57.769999999999996
YHGuDKj0uvjv,R28SVGUwrf8e,yGbPyLPc8PmT,1899.0,32.34,1931.34
m1iuKZb8x4m0,09IGpiXslrxk,yHsOFiqVrV1u,820.05,67.11,887.16
IzZZQmmhdoe4,JrVkqgytKcrw,9WT5VvxbxrDN,31.46,61.91,93.37
zCh78hNDrisF,JCdfJbT3dMnM,oI8R7WsNWWBc,50.21,12.28,62.49
dqDTiMx2OjXQ,y2GKLhO2kA6a,bNCLRjh6FYNu,33.1,24.44,57.540000000000006
VFV1suvmswPp,P1ZY5ZoWPzvP,x7dLy2nN7QGy,349.97,24.93,374.90000000000003
Il4oU1G2DgbT,EtWFssOSypdz,9Yc3gfdJ67nL,252.99,81.01,334.0
Pg7EnBT1AHqS,u8sp9G4YX7yU,eVS6MuExSoto,2130.0,75.07,2205.07
xARkZLHGrI4I,5ppYQQO7KZYt,fY3iUm5eRJsF,485.0,63.13,548.13
FdmrKohxlUki,IFgjI5AYlOjt,0tBoRWzPdf1v,181.56,47.55,229.11
Cwn3gecW6zJx,NDZFqIZtG5zl,keIZJltcHwUT,85.4,61.22,146.62
yynULXeAqFYk,1edaUIVffPFF,RsUgQvBvc24M,359.6,28.61,388.21000000000004
iHkKuHSJIE83,bng1qJfjWdWw,4YvZWfI3A03T,410.0,7.94,417.94
P84y836IWCeB,DwErrH6eI5GJ,0Mzbc3aACMOQ,676.97,26.59,703.5600000000001
XVhaEPCL1QzZ,89oT9Pz9eQaA,7OKhjPME8ZK3,274.49,7.77,282.26
v1Xbn4TcTBnw,3DAOfoKlkb7t,g6AdzghqF6DD,676.97,6.56,683.53
dez5W43VYnzE,KIYt8ODpiQyI,TBkUw9PKrND5,340.8,37.07,377.87
jfB5sLCGq5AJ,SC3IXb3Axceo,Q9BvUkqlp6Vc,137.4,98.13,235.53
9j7TVKo6qq0m,6tti3zIukTYV,EqPcJSwcfSMn,300.9,39.6,340.5
jqau55K79SsG,Y9w8kPCIoz7W,p5XD2Qh1ZGwx,101.75,47.41,149.16
tDIs0F7Tow0z,7AkeBFVJJVGQ,N5BGxhFNHIz2,135.64,68.32,203.95999999999998
tZhh3BEBj0jG,f3wl6uS1uCFQ,dueCajRNsGcT,31.58,87.58,119.16
InaQyyR2rAza,Qf3jXDCJPvkJ,HaUIinFOemaU,68.1,54.32,122.41999999999999
v3stJU68Tn6S,1mxr66MSmv44,ZsDn106jXrgr,166.8,13.71,180.51000000000002
lic6IYOvWg15,4kPj03A8J8IS,PajbyLRnTzGg,118.99,125.66,244.64999999999998
zfs0SPoOXYVP,JGMr0GHn80XX,yGbPyLPc8PmT,1899.0,20.9,1919.9
ox8cyW59aiun,bDQoSOcj1mjQ,AHG0TE6bRNNY,288.28,2.58,290.85999999999996
V7urAXCKEGiN,KTx5oEBhlX2P,V5WynwQkZECV,1325.9,0.07,1325.97
PPLjlxXP1zFk,gSxIS0K5AzAB,w64BqIsmpk4u,238.64,29.21,267.84999999999997
ZjcyYHD3ODJD,EfmHXLvA0JuQ,v4i9GZGfxgTZ,299.98,1.43,301.41
BJv4ECgLlVrb,jyqvHPkDKFDV,DHOPtCppeECW,117.4,26.71,144.11
cBnqcFJiG5Vh,ea6JOIDtnd3E,7lyNcFhIeFb8,103.01,25.28,128.29000000000002
I1eBKEbNbPmg,X9sl5gbsIDb6,RKad98cTxhSb,95.03,57.81,152.84
FuPRUJJLAFiH,4kPj03A8J8IS,PajbyLRnTzGg,118.99,34.03,153.01999999999998
2NRi2uIwjy5D,B2cA8dRPHJGA,w44b3CnkAU44,82.91,38.98,121.88999999999999
mVU7a4YLYsxS,SLTlrWtcYt1m,r7VxefoTVHbb,509.99,18.96,528.95
HOtJ7zHeR55K,23AspxezOBXx,mAmnfqHkVqSt,730.0,39.84,769.84
zVLq4vkOuRPo,kNRmpsZIXkXU,quRHu0B8Aaes,102.28,166.91,269.19
7SniirkvYE4i,Gjw96XGleQPs,QNwKKOA9Ndbm,399.2,5.0,404.2
bKNnYqNy7MVy,bPVSSwDPPgCb,WTbhLip6Y9IF,434.99,4.24,439.23
q4AguJmj9ZCZ,JSUM2WR96GRY,XetaGofaJgVq,13.97,37.18,51.15
3edzi5847GZC,bheoTEFWw8ck,qqtkdq0tTMEl,13.97,28.94,42.910000000000004
G4KjMKrIWd4X,eVbuyiR1xdTh,39KLUoY5AbiH,820.05,38.66,858.7099999999999
n2GEHncWBBbz,nLJJ4yVgx9ji,A7s2wiNKJ3HW,749.99,27.6,777.59
IqvXvWbffUUG,7nS4HYeewru6,qnplB5uiTm6l,136.9,13.71,150.61
Cppx0a1viB8B,z8CHQuya7KGY,psUEcT6pBQLP,265.9,26.72,292.62
YFV0pyA2vnBe,W2jSMvHHSDvq,2a51UHcJkdrn,8.8,49.76,58.56
XrSRxuL68COy,zelTF7mKrJ6b,hwEsucnHsTTi,1980.0,21.94,2001.94
oXazOGHIIa6h,6Y6OsFjYRVE9,YlP5976VHgAM,145.95,34.33,180.27999999999997
AghHfWssIkkm,PyjlDSHRGdSt,al4fWZ5NFQzG,114.62,54.84,169.46
jfM1KqlGtDFM,bGPcWeKRNPtE,WG2pVERAEzeW,352.57,36.17,388.74
4yQ2GUYxnVi9,VTBi2Rvyc7an,ftbUjJ6Gsazg,424.2,24.79,448.99
S5lIvDd0CvU2,D1s1sS9nZr1B,YRRzoYYlcm7A,24.1,50.28,74.38
5LGbQjxr5fFZ,52Xd2eKsAjnG,KMUPLmVqQPcw,294.0,22.68,316.68
gubx96uhoc9u,thW5AgTejDaN,i2VPd2aaDnzs,231.27,32.18,263.45
sjT8cLy9uNt2,GfnR7T9DCWKl,J149QTU1F34n,36.5,55.54,92.03999999999999
X6TKMgSZK7cf,YWxNxMu4wOKG,YVBAT3QqF9Qj,13.1,6.1,19.2
T3wuHFEaqS3Y,S9a9NQuHSiI5,vyrHk712CMde,128.99,32.5,161.49
71A2bwuYs7V2,zN5rFnsYgSyz,sCFB5ngSqQzf,142.14,8.6,150.73999999999998
3XU2QwEhBphT,P3taVwYsN2H0,dSEHH0pKrdMJ,509.99,178.11,688.1
0DylHtCOiuMx,J1t1Az9cM3NK,yHsOFiqVrV1u,34.0,37.42,71.42
aty5o3bFbTbr,nBsckebdBIOz,ffUNNLStwOip,53.99,2.46,56.45
5xAPVesFJnlB,dsEx3PuJCQMQ,5Ja2lH0N2OZt,89.1,35.38,124.47999999999999
jv7zo1osL1xb,ztEoP22HkfQ2,l1pYW6GBnPMr,820.0,150.8,970.8
2CV5fbqbUyJD,WTw4rAlS0w2k,sz6I1FR4ws2U,1094.04,116.31,1210.35
HGmsmkvt9hWz,lE8owQbvCTRz,l1pYW6GBnPMr,548.35,8.16,556.51
NZfGWfrctkhX,gB3BlazuJgES,smkukBEvFCEY,114.62,10.35,124.97
7KU7WNBxBWh9,9pxUnFNeFSgF,WAAcSp6sVIZZ,83.49,0.62,84.11
BEctbHMXZDfi,z0SkWXtIgsX2,s9PULoMk80qE,75.25,32.4,107.65
HT1k1ribCriE,8smKD7CC5j2l,ZT2meF79O5jO,305.28,26.52,331.79999999999995
mw6ErDDj0UHx,qlK7rloYFaNP,XoReeOEjvEuw,139.9,47.55,187.45
nyXnjyGKqZIf,WXccj089DdoY,X5fhqRmuvQ9Z,136.12,23.04,159.16
T8SGKXtQQde7,cgs1oEd9aXAM,QNwKKOA9Ndbm,109.82,26.01,135.82999999999998
2YGlOaXpVCzW,KSOXXcZeFcqT,yHsOFiqVrV1u,2899.0,17.38,2916.38
cQ9nBMO2n8Wv,j9j0rkLXA7FS,KyJlfZytZk4Z,16.5,23.05,39.55
fdoLfhPQmJJ6,PUtlakncQpbw,vJf4Jmjx31y3,29.39,2.46,31.85
2bfg10zKEzDe,SDejjsDHO8kL,v4i9GZGfxgTZ,184.9,42.06,226.96
KJ5z7LKQ5KH8,fMJJKrPBk8MK,l1pYW6GBnPMr,779.9,6.87,786.77
nNPiZ7DhzfZn,j4jUlxNLErsm,V3iKL8r9W9NR,31.71,34.41,66.12
urenFCwlUGpD,ronaFSyRDCrW,olJ9Vx6j3yjJ,749.9,53.65,803.55
vYsVjXct0iro,vYrWft1y8E7C,5Ja2lH0N2OZt,624.75,55.51,680.26
N6EJGKmLlnxL,vWCM3qoCDzUk,hmS6KkvxMbyF,72.4,86.61,159.01
Lka3Fr3PqMSg,Vb4GrUVBWKAq,YRYlK9uqyLE6,77.7,181.88,259.58
4iDkaqKaRAdW,tI3QQOm7H1Sw,j6ZQXHPSPppN,403.9,17.42,421.32
cnk3m4tUlzuO,wEXYeIBMtNpz,7qJpsaaCZOk2,160.75,36.11,196.86
pGt2Yvx5WSOv,xubNDkjeX1vE,NF2c5KY9GA3R,749.9,32.95,782.85
NcQy8hfYCn3p,hiGwewyS0YJr,Xgn4Bqmmk5v0,459.0,42.49,501.49
dpD8JVGjSN3D,LUC27pwZQect,8LI433LuGPcs,403.9,150.8,554.7
502omjWqGTno,HowzGOP7qKip,BWczKEOZMEFy,2899.0,20.9,2919.9
GUVlBQP4MVrT,DWpfi0eYusv8,rA6aq9wj3MEo,56.89,22.97,79.86
1aF26UKAFYYV,MXfRU6BvSbFp,lDgTgJkGaleB,293.9,15.06,308.96
kyA7lr5SfmP7,7CZ2WNugkrR3,l1pYW6GBnPMr,779.9,34.33,814.23
NYruJIMcSyh3,p9owG1LeMQyo,8nCo4Zb12mDs,71.25,8.37,79.62
lCXDnoywUO3P,ZsojJA9XPzUg,XLxN4hdOlYco,145.99,2.46,148.45000000000002
22sBC3B2gmzK,iQjSNvvixY8A,xlwedf1VX1YA,42.89,22.47,65.36
t2QKOR08vjRx,jrp4DDITSR1H,rFT13UJuGo0Q,141.61,47.55,189.16000000000003
ZQzzjo0wnc5u,ZERA6htQikNZ,qI9UblMbsm1o,159.77,43.54,203.31
siAqS90FoO6W,vJkiaQPRvxQH,9fFFM6RBxCkT,111.27,6.08,117.35
puLBDd0LU0eC,mccvQlJIFsrT,2IRnDdooRzAF,231.27,25.52,256.79
BHb9qX32f7JY,hn7szEJHw5LE,2Vzr14MB7bRD,966.9,24.97,991.87
e2DMdFi3yYOc,DymSbRzaGqW1,zJ3SwI2mUhDZ,659.49,20.9,680.39
YJz1jzIJOIW7,R1C1Yu04E3db,2mu4r7QrpHur,517.65,38.77,556.42
2PJAkSsfHtRL,8EMcxO7AFhVP,P2nCHWuo0HC0,159.0,68.61,227.61
17trbO2AsQZg,8fRjXkjSGjFo,s9PULoMk80qE,1750.0,68.45,1818.45
YmKHhB8rhAKA,cIALMvgTWJrb,K0qPVGdA91KO,54.98,32.03,87.00999999999999
cWFERH64663h,QzychJwMoZjy,eCVvpO3y8lid,10.87,41.41,52.279999999999994
R3ItJPf6AZWT,SsI3XinUiWZ2,yHsOFiqVrV1u,18.04,60.89,78.93
Q8ocXqSjSB1T,FlMuTHJ7O6S8,W4vKCv0p63wK,879.99,61.32,941.3100000000001
FDMqDcdshgSO,TjxnDRNjfuIT,rSnKwP7LZhVo,77.07,24.49,101.55999999999999
oALYfADOMaSw,bIEg5jBI5qCt,MrnDWxZVVLrO,234.99,31.5,266.49
kACAdtwwznCv,iq4RAnrKhh5d,YRYlK9uqyLE6,48.09,44.3,92.39
tvDD5E3pbX7C,dOk7051QHAxT,7lyNcFhIeFb8,104.69,90.07,194.76
kJwcYr4Txiek,v2FRrlPkNIxa,f9tu6ULae8aj,161.14,6.87,168.01
ElL8UIxcXcUr,oWt4r9r9oC1i,kT4UPkqxjZhU,5.18,38.66,43.839999999999996
yvyGAcJCwEtY,5J7az1rwth4i,yGbPyLPc8PmT,1094.04,21.51,1115.55
MUPllXc1M8Yn,1fwK5iRavWwz,ux1d7N0zioFv,23.95,40.75,64.7
ys61qiF27C7f,HuJZxg0ZSCIL,16pMg4KJ3hIj,72.4,21.91,94.31
ByPNeOOMEENg,IGTlAOkxTd12,RKad98cTxhSb,203.6,59.62,263.21999999999997
NjxW6SShcRPP,hJrVwNSr0GTQ,dHUHvmn8Gewy,109.82,55.54,165.35999999999999
oAT2JHk7hksM,QzAC1fDWMbmk,ShJbjTW0ZGor,161.0,9.18,170.18
KgMBgkDy9alg,1edaUIVffPFF,RsUgQvBvc24M,128.99,28.61,157.60000000000002
D3UJ65FpTzM5,pGbo9AuMqras,SixfIXbZXuJK,26.84,75.01,101.85000000000001
4GgT3xn2lUQd,vc0h8nhLMhjR,fZpDF3uClkkx,133.05,6.77,139.82000000000002
IQo0FxndApVn,EG4wDSpFyTth,TuPm19CMKvrM,319.29,14.25,333.54
bWOi9E3eaH8Z,PwoiOjyJfSJK,ruq0u2ZpAMDr,403.9,30.24,434.14
vJruYNreDciv,hfEa3c65LTA2,0Mzbc3aACMOQ,319.29,36.46,355.75
zJAvN0IIeaOX,l8irjfdGdtn5,A7s2wiNKJ3HW,879.99,35.87,915.86
7WUy85YJwiZj,0vbEvli2JYJu,RKad98cTxhSb,95.03,22.24,117.27
h2PTzSp0l4uC,lFxAI3HctVA1,htfLa5LKJYWU,220.99,37.93,258.92
qMhLHu07KrvA,1Dvc71ecN4wq,XoReeOEjvEuw,1899.0,34.33,1933.33
DxDd8ILLojAH,c7iU0hH32CNG,dHUHvmn8Gewy,127.77,47.55,175.32
DAZo6ctNTZ7e,2LwCylKD1Acc,BGPWBRIq3VJB,548.0,65.1,613.1
7Tb0NhKkHYbY,AzF5SLbUbKWt,V3iKL8r9W9NR,34.72,32.95,67.67
Kja98040LK5h,5XyF6Al83MtA,eOhcPgdVKUYw,66.0,32.34,98.34
LRUmKwljHwM9,0DoQRZJFrIMa,O04i82YS0uAJ,18.42,9.97,28.39
4cxTo1CqTUU0,tJp6qQVFaMiN,RKad98cTxhSb,56.89,181.88,238.76999999999998
wgf85LlVVv8o,OyNjP3ysqnRA,94l6BertAIx7,128.99,81.01,210.0
LzlWodIgSvgz,Ro5qbHi1n2a4,8cMMpAAFEsxE,156.3,61.32,217.62
DrokREWmuTQJ,0sy4T7FccUHS,UOGIrJtSldvd,93.02,51.19,144.20999999999998
JD2EVHHS17CJ,KN8Ob6TakVOr,9fFFM6RBxCkT,274.49,44.23,318.72
1IoEStGqr9LX,tEjoHkDlwfgW,XePbD5Ocm6Yk,79.67,31.18,110.85
wdFQOTBMXk3y,3BTJekstwy9w,DHOPtCppeECW,10.3,67.42,77.72
iy7NSrOfGjCw,DahD1wPI9rG1,psjaOxNmyyAA,789.89,7.52,797.41
G769HnistSvW,4o6xnm43BLrm,2Vzr14MB7bRD,75.25,47.86,123.11
FbwTXJcOHIhn,aj4kbcxNEnZj,K0qPVGdA91KO,178.0,58.7,236.7
pvN9bqsRkt1U,hORflbR8lXFs,QgSPgHi2XQs8,48.45,50.28,98.73
Yg2ZhAcVUURb,4kHrrZtRpvLs,wYEsFwaY8Gxa,56.7,47.55,104.25
PnrjazEgxIJp,NsfeYmlD6FXr,0IrmNDkZ8lJi,127.77,20.9,148.67
X3ranoOeruYI,LOz5lemVcDAM,va3iGyjj4VVz,114.62,27.45,142.07
FrAUqNVr1F9A,cDoq9u33HEPc,lXgFIHCZtrfT,182.9,47.55,230.45
lUmPoR1cDm30,SIv0splfzJ43,8CQ9epWunOJD,329.22,22.18,351.40000000000003
2T4CozfI93tc,BDnoNFFybYz3,7gwed5kpmNMJ,56.89,64.17,121.06
yhKPH4Y1hElM,N7kzArDjkVku,AvTLykupHOIB,42.89,140.52,183.41000000000003
hzk9amLAZ8kn,zLpDsz5LCQ72,cdhcscON47ip,54.3,20.9,75.19999999999999
R911pFI8RsYN,LaDJSHV469G8,X5fhqRmuvQ9Z,53.7,110.14,163.84
