order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,delivery_delay,delivery_time,order_year_month,order_year,order_month,customer_zip_code_prefix,customer_city,customer_state,loyal_customer,kmeans_label,dbscan_label,agglomerative_label,gmm_label
9DOZXnzIQXWZ,llkjLycYwdqR,delivered,2018-03-13 13:20:13,2018-03-13 13:30:32,2018-03-28 17:38:52,2018-04-03,-6.0,15.0,2018-03,2018,3,87005,curitiba,PR,0,-1.0,-1.0,-1.0,-1.0
Ohwa5TF0yfLF,ianPL5d4CfTk,delivered,2017-09-25 07:47:12,2017-09-26 06:32:47,2017-10-06 13:17:38,2017-10-19,-13.0,11.0,2017-09,2017,9,33930,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
a9bE5iyF4Gij,cktaYxVXfYEz,delivered,2018-08-20 10:52:36,2018-08-20 15:10:31,2018-08-25 18:03:27,2018-08-27,-2.0,5.0,2018-08,2018,8,4556,niteroi,RJ,0,-1.0,-1.0,-1.0,-1.0
t2rjy03RDdo0,aZdFDsF9VnPn,delivered,2017-06-26 11:54:35,2017-06-26 12:05:44,2017-07-11 18:56:43,2017-07-18,-7.0,15.0,2017-06,2017,6,77900,marica,RJ,0,-1.0,-1.0,-1.0,-1.0
VFJLJnKdvKCT,bPWujwfpuZCJ,delivered,2017-07-04 01:44:17,2017-07-04 01:55:16,2017-07-26 17:57:37,2017-07-28,-2.0,22.0,2017-07,2017,7,13830,senador amaral,MG,0,-1.0,-1.0,-1.0,-1.0
j4FR81pqSHc8,zpoM7Y9jX3Dv,delivered,2018-02-27 14:08:15,2018-02-27 15:31:23,2018-03-06 22:09:44,2018-03-22,-16.0,7.0,2018-02,2018,2,2521,baixo guandu,ES,0,-1.0,-1.0,-1.0,-1.0
MRuNe1E3ZUvT,o0Lt9nZM7vlr,delivered,2017-08-01 20:56:20,2017-08-01 22:00:16,2017-08-10 18:56:49,2017-09-04,-25.0,8.0,2017-08,2017,8,2940,salvador,BA,0,-1.0,-1.0,-1.0,-1.0
MvJSeYX4Xv7c,qNsIdbTVeofN,delivered,2017-12-11 23:18:55,2017-12-12 00:05:01,2018-01-18 18:39:13,2018-01-05,13.0,37.0,2017-12,2017,12,62190,niteroi,RJ,0,-1.0,-1.0,-1.0,-1.0
QcBjxq4n6Pmz,x6lhC7dXNzBk,processing,2017-10-17 16:35:33,2017-10-19 02:49:21,,2017-11-14,,,2017-10,2017,10,35043,ilheus,BA,0,-1.0,-1.0,-1.0,-1.0
juaoBCzq5j4N,HdgQfqZBEifD,delivered,2018-03-31 13:43:34,2018-03-31 13:55:20,2018-04-07 14:42:27,2018-04-12,-5.0,7.0,2018-03,2018,3,89035,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
WtHp6zqNQiYL,23gnTYURYfUq,delivered,2018-04-16 09:34:29,2018-04-17 05:35:25,2018-04-24 12:18:59,2018-05-14,-20.0,8.0,2018-04,2018,4,81460,joao monlevade,MG,0,-1.0,-1.0,-1.0,-1.0
ylkytmnqty6K,ykVMNLGg8BUC,delivered,2017-07-18 10:22:32,2017-07-18 10:30:17,2017-08-01 20:03:37,2017-08-22,-21.0,14.0,2017-07,2017,7,96030,goiania,GO,0,-1.0,-1.0,-1.0,-1.0
v1iqFFdj8zdI,vuoBhnsPhdXK,delivered,2018-05-08 20:32:04,2018-05-08 21:11:49,2018-06-12 17:36:34,2018-06-05,7.0,34.0,2018-05,2018,5,3043,vila velha,ES,0,-1.0,-1.0,-1.0,-1.0
1Yf9PTa5CGxU,n7Em5Of2LkcA,delivered,2018-02-13 23:19:30,2018-02-13 23:30:32,2018-02-23 01:59:56,2018-03-01,-6.0,9.0,2018-02,2018,2,1403,praia grande,SP,0,-1.0,-1.0,-1.0,-1.0
DKw5S6iaxpaM,aa1Jh1vGWT7f,delivered,2017-11-24 17:11:43,2017-11-24 20:52:33,2017-12-19 12:03:09,2017-12-15,4.0,24.0,2017-11,2017,11,4563,capao bonito,SP,0,-1.0,-1.0,-1.0,-1.0
JLhNgZ4oN1aD,SzEzk9g8Q9zp,delivered,2018-03-26 10:11:45,2018-03-26 10:27:21,2018-04-09 21:58:50,2018-04-12,-3.0,14.0,2018-03,2018,3,2017,porto ferreira,SP,0,-1.0,-1.0,-1.0,-1.0
lZ46Iwe3ev8n,rvGE47Mi9hAJ,delivered,2017-08-26 18:02:17,2017-08-28 17:25:05,2017-09-11 18:12:33,2017-09-21,-10.0,16.0,2017-08,2017,8,75635,feira de santana,BA,0,-1.0,-1.0,-1.0,-1.0
xvIQUedV1CBb,fx4hYZ8hPFlL,delivered,2017-08-12 23:18:08,2017-08-15 03:25:22,2017-08-21 12:42:05,2017-08-25,-4.0,8.0,2017-08,2017,8,3003,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
c7fQRl4UsWSZ,KuviXCgD3gUT,delivered,2017-05-16 13:13:37,2017-05-16 13:25:15,2017-05-23 10:45:56,2017-06-07,-15.0,6.0,2017-05,2017,5,6660,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
IBhppU1qdQPQ,qKp7Vxkw7Uto,delivered,2018-05-05 14:32:51,2018-05-05 14:53:34,2018-05-10 15:19:23,2018-05-15,-5.0,5.0,2018-05,2018,5,78710,mogi das cruzes,SP,0,-1.0,-1.0,-1.0,-1.0
apgdCODrLc5B,cZ4ZZ5hDOVlx,delivered,2018-06-23 20:49:39,2018-06-23 21:15:59,2018-06-27 23:06:33,2018-07-23,-26.0,4.0,2018-06,2018,6,89865,santo andre,SP,0,-1.0,-1.0,-1.0,-1.0
yMbZmvV8zMYq,m0jPVLL7POAl,delivered,2017-07-16 15:55:42,2017-07-16 16:05:37,2017-08-11 18:13:22,2017-08-08,3.0,26.0,2017-07,2017,7,26084,santo andre,SP,0,-1.0,-1.0,-1.0,-1.0
0gpQZ9Fy47vJ,KksckUjR9lsD,delivered,2018-08-27 22:59:03,2018-08-27 23:10:16,2018-08-29 20:19:50,2018-08-30,-1.0,1.0,2018-08,2018,8,14871,cotia,SP,0,-1.0,-1.0,-1.0,-1.0
TTlcNbrUO10N,YKT6sL5uydP7,delivered,2018-02-27 08:26:54,2018-02-27 08:47:44,2018-04-12 18:03:30,2018-03-21,22.0,44.0,2018-02,2018,2,7850,goiania,GO,0,-1.0,-1.0,-1.0,-1.0
ufZp3HF8jaZi,9QRS1l2yFjt2,delivered,2018-08-02 12:07:28,2018-08-02 13:10:26,2018-08-08 16:04:43,2018-08-14,-6.0,6.0,2018-08,2018,8,9783,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
ECgw0c7gQDD1,rPtH4genJkPT,delivered,2018-08-02 12:42:08,2018-08-02 13:25:13,2018-08-13 23:31:57,2018-08-27,-14.0,11.0,2018-08,2018,8,12906,goiania,GO,0,-1.0,-1.0,-1.0,-1.0
D3ykVuQw1t5J,pfCzuEcFp3YK,delivered,2018-05-28 20:41:23,2018-05-28 20:50:40,2018-06-09 12:28:29,2018-06-28,-19.0,11.0,2018-05,2018,5,13428,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
B5vTroAIrRqP,hUuFT8jE9Roe,delivered,2017-11-22 22:26:53,2017-11-22 22:36:22,2017-12-04 19:07:08,2017-12-12,-8.0,11.0,2017-11,2017,11,5123,nova lima,MG,0,-1.0,-1.0,-1.0,-1.0
KiqixWCG85wb,zl14PFFnbDCt,shipped,2017-01-31 17:57:18,2017-01-31 18:05:26,,2017-03-07,,,2017-01,2017,1,44571,dois vizinhos,PR,0,-1.0,-1.0,-1.0,-1.0
FJ9Fd8fbrJCR,zgGbYMkx2Fe8,delivered,2018-05-06 14:25:11,2018-05-06 14:35:12,2018-05-17 17:25:30,2018-06-12,-26.0,11.0,2018-05,2018,5,26440,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
kIrRzAtqXle2,skPbLBEq4dad,delivered,2018-01-20 18:16:17,2018-01-20 18:31:07,2018-02-14 23:08:27,2018-02-23,-9.0,25.0,2018-01,2018,1,89675,vitoria da conquista,BA,0,-1.0,-1.0,-1.0,-1.0
RA7jmY5g9Vq2,fIjFcn8XLeS8,delivered,2017-09-02 16:57:50,2017-09-05 04:25:48,2017-09-11 22:16:28,2017-09-21,-10.0,9.0,2017-09,2017,9,53080,jundiai,SP,0,-1.0,-1.0,-1.0,-1.0
J7tOvDFANacE,dTbmCNvptBY3,shipped,2017-09-12 08:41:07,2017-09-12 08:50:22,,2017-09-25,,,2017-09,2017,9,23822,cotia,SP,0,-1.0,-1.0,-1.0,-1.0
MEsM9h1uL8Cn,TPNY6y4NRUMr,delivered,2017-04-07 15:09:26,2017-04-08 02:45:42,2017-04-12 15:43:57,2017-04-28,-16.0,5.0,2017-04,2017,4,87070,carapicuiba,SP,0,-1.0,-1.0,-1.0,-1.0
0l8NDWIKQTLj,SDMa01U6lPQm,delivered,2017-06-28 11:34:29,2017-06-30 02:50:22,2017-07-10 14:43:37,2017-07-20,-10.0,12.0,2017-06,2017,6,87800,farol,PR,0,-1.0,-1.0,-1.0,-1.0
mcDFczvnhYJ7,nHdHgQgWpe0c,delivered,2018-05-18 19:40:27,2018-05-18 19:55:33,2018-05-23 13:42:11,2018-05-30,-7.0,4.0,2018-05,2018,5,66823,campinas,SP,0,-1.0,-1.0,-1.0,-1.0
1WHYNpzucil8,hAljgG46rRky,delivered,2018-03-09 12:33:56,2018-03-10 04:08:43,2018-03-15 23:08:32,2018-04-02,-18.0,6.0,2018-03,2018,3,2877,cacapava,SP,0,-1.0,-1.0,-1.0,-1.0
Hz6W61Vp058P,WlgreMXevPCV,delivered,2017-05-01 17:42:25,2017-05-01 17:55:16,2017-05-15 08:12:33,2017-05-29,-14.0,13.0,2017-05,2017,5,17054,lucas do rio verde,MT,0,-1.0,-1.0,-1.0,-1.0
SY204yslfi1F,5rNtClDJdb7d,delivered,2018-04-23 13:36:18,2018-04-24 18:14:36,2018-05-04 20:58:48,2018-05-11,-7.0,11.0,2018-04,2018,4,88351,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
mJMrdqyGeBee,wPeqtrSLnf41,delivered,2018-03-18 14:33:23,2018-03-18 14:50:42,2018-03-23 23:41:38,2018-04-16,-24.0,5.0,2018-03,2018,3,65470,cocal do sul,SC,0,-1.0,-1.0,-1.0,-1.0
2qozQyxm5ezl,kykSEm65Jpg6,delivered,2017-11-29 11:27:07,2017-11-29 11:38:04,2017-12-07 18:13:00,2017-12-19,-12.0,8.0,2017-11,2017,11,45005,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
gS9Tei7uP6Xz,Tw7wrNA4K6mw,delivered,2018-05-20 15:47:53,2018-05-20 16:19:23,2018-05-24 17:32:15,2018-06-20,-27.0,4.0,2018-05,2018,5,3063,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
HIa0sU8ouKRF,Y8ZwS2IyofuG,delivered,2018-05-01 20:32:40,2018-05-01 20:55:41,2018-05-09 19:28:37,2018-05-28,-19.0,7.0,2018-05,2018,5,96503,brasilia,DF,0,-1.0,-1.0,-1.0,-1.0
krJHaGYf6Gmz,42Fxu0XrAzQu,delivered,2017-05-02 10:02:28,2017-05-02 10:15:19,2017-05-17 10:39:59,2017-05-25,-8.0,15.0,2017-05,2017,5,3672,marica,RJ,0,-1.0,-1.0,-1.0,-1.0
SGoTx8AmNj2n,le6qqZ09PFi8,delivered,2018-04-13 17:51:37,2018-04-13 18:11:42,2018-05-11 16:56:54,2018-05-22,-11.0,27.0,2018-04,2018,4,11432,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
ICwFQOLxljzS,0CkpzEMVttDN,delivered,2018-03-15 15:03:09,2018-03-15 15:15:45,2018-03-21 19:48:28,2018-04-03,-13.0,6.0,2018-03,2018,3,76825,taboao da serra,SP,0,-1.0,-1.0,-1.0,-1.0
7porPm59nZLE,CsXyON3bHPS6,delivered,2017-08-23 14:20:25,2017-08-23 15:07:11,2017-09-06 19:45:42,2017-09-20,-14.0,14.0,2017-08,2017,8,1404,maringa,PR,0,-1.0,-1.0,-1.0,-1.0
VT29kZb9FG43,F8kmlv3LMrfm,delivered,2017-08-23 15:40:22,2017-08-23 17:33:57,2017-08-29 21:36:55,2017-09-13,-15.0,6.0,2017-08,2017,8,3822,conchas,SP,0,-1.0,-1.0,-1.0,-1.0
mfG3L67fRMos,TAd8709h0Ihl,delivered,2017-09-24 19:37:48,2017-09-24 19:50:17,2017-10-01 16:54:49,2017-10-17,-16.0,6.0,2017-09,2017,9,79117,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
1hIp1xholaSr,j1VcQ1N3c9yO,delivered,2017-10-03 14:44:56,2017-10-05 02:49:21,2017-10-11 19:07:45,2017-11-01,-21.0,8.0,2017-10,2017,10,71917,barroso,MG,0,-1.0,-1.0,-1.0,-1.0
knGkADDrZQ19,WuPC33htTAMu,delivered,2017-08-01 17:53:32,2017-08-01 18:05:18,2017-08-08 19:25:04,2017-08-21,-13.0,7.0,2017-08,2017,8,7851,cristais paulista,SP,0,-1.0,-1.0,-1.0,-1.0
9xVt63KuJsZw,7CAGLKdbVFFi,delivered,2018-04-25 09:33:30,2018-04-25 09:50:18,2018-05-03 12:46:31,2018-05-18,-15.0,8.0,2018-04,2018,4,55525,suzano,SP,0,-1.0,-1.0,-1.0,-1.0
2IwSL97qvuwJ,xzdrDvNNu1n4,delivered,2018-03-15 15:05:33,2018-03-15 15:15:41,2018-03-25 15:33:12,2018-04-03,-9.0,10.0,2018-03,2018,3,3259,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
FF17KyRyDRgs,4iupJgYBTKWz,delivered,2017-12-25 18:16:54,2017-12-25 18:29:40,2018-01-27 18:58:39,2018-02-22,-26.0,33.0,2017-12,2017,12,27280,belo horizonte,MG,0,-1.0,-1.0,-1.0,-1.0
K0LzCkLDC0fX,5FdeiLywE9qw,delivered,2018-02-01 23:04:07,2018-02-01 23:15:25,2018-02-08 13:55:12,2018-02-23,-15.0,6.0,2018-02,2018,2,3308,aracatuba,SP,0,-1.0,-1.0,-1.0,-1.0
mg03ogT47OWt,hPJLRGdjBpi2,delivered,2018-03-20 18:50:25,2018-03-20 19:08:37,2018-04-11 21:27:48,2018-04-02,9.0,22.0,2018-03,2018,3,32641,osasco,SP,0,-1.0,-1.0,-1.0,-1.0
Bxu8RWW9VnpM,fZvRK2eGZIuM,delivered,2017-02-09 11:04:00,2017-02-09 11:15:20,2017-02-15 18:54:52,2017-04-25,-69.0,6.0,2017-02,2017,2,88763,curitiba,PR,0,-1.0,-1.0,-1.0,-1.0
jGsEau5jaDZo,MHaVSe1S8Sbw,delivered,2018-05-28 18:20:49,2018-05-28 18:36:24,2018-06-01 20:32:26,2018-06-13,-12.0,4.0,2018-05,2018,5,23826,franco da rocha,SP,0,-1.0,-1.0,-1.0,-1.0
BepwXZ8zrJ4k,Wi6o8sd2fVO6,delivered,2018-03-09 15:01:01,2018-03-09 16:10:06,2018-04-06 20:56:56,2018-03-28,9.0,28.0,2018-03,2018,3,55299,volta redonda,RJ,0,-1.0,-1.0,-1.0,-1.0
Im4eOZGfYbUb,WvmlynWdS69X,delivered,2018-08-21 17:49:25,2018-08-21 18:07:43,2018-08-29 16:51:28,2018-09-03,-5.0,7.0,2018-08,2018,8,89511,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
GEWJ9qiExUSe,Meh8Qptp9l0E,delivered,2018-02-02 12:49:01,2018-02-03 02:53:41,2018-02-14 22:42:11,2018-02-26,-12.0,12.0,2018-02,2018,2,19880,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
R4eUZBNTuDWi,WlC5yyWRcvXq,delivered,2018-08-04 05:55:28,2018-08-04 06:10:08,2018-08-11 13:08:57,2018-08-21,-10.0,7.0,2018-08,2018,8,98960,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
PxZ7mhFAAatK,CXVlwaCAJfqQ,delivered,2018-08-04 16:19:07,2018-08-04 16:35:17,2018-08-11 15:38:33,2018-08-22,-11.0,6.0,2018-08,2018,8,3102,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
C3CxT4UyuDtM,p5AjDmN964FH,delivered,2018-02-27 12:47:48,2018-02-28 12:48:37,2018-04-26 19:24:34,2018-03-28,29.0,58.0,2018-02,2018,2,33933,mangaratiba,RJ,0,-1.0,-1.0,-1.0,-1.0
toDQbxqKtvZq,CVABtTczFcsq,delivered,2018-05-11 13:28:31,2018-05-11 13:50:45,2018-05-21 16:52:07,2018-05-30,-9.0,10.0,2018-05,2018,5,95717,florianopolis,SC,0,-1.0,-1.0,-1.0,-1.0
OvTdjnE5Xuod,J55LiBRSXxUT,delivered,2017-08-04 12:49:03,2017-08-04 13:03:10,2017-08-07 19:22:38,2017-08-17,-10.0,3.0,2017-08,2017,8,3117,mogi das cruzes,SP,0,-1.0,-1.0,-1.0,-1.0
7fR2Bo0SMqXq,JVMYDJlL8vY0,delivered,2017-11-10 16:04:04,2017-11-10 16:32:48,2017-11-23 00:18:39,2017-12-01,-8.0,12.0,2017-11,2017,11,18217,betim,MG,0,-1.0,-1.0,-1.0,-1.0
ynyAcT90Lo6w,XIL8rUVLWlYV,delivered,2018-05-25 15:44:22,2018-05-25 16:21:48,2018-05-30 18:18:53,2018-06-12,-13.0,5.0,2018-05,2018,5,35640,diadema,SP,0,-1.0,-1.0,-1.0,-1.0
lBxmSBiHbbUu,hTWp26hgG70h,delivered,2017-11-06 13:43:23,2017-11-07 06:32:03,2017-11-17 17:47:55,2017-12-04,-17.0,11.0,2017-11,2017,11,81200,curitiba,PR,0,-1.0,-1.0,-1.0,-1.0
51RsOp3mTjXK,hx4BpTWrJSCR,delivered,2017-11-24 21:17:14,2017-11-28 03:20:29,2017-12-22 00:12:30,2017-12-18,4.0,27.0,2017-11,2017,11,17023,londrina,PR,0,-1.0,-1.0,-1.0,-1.0
POsv8mcB8yAU,BI52qLTEdmZb,delivered,2018-08-20 17:14:29,2018-08-21 08:55:29,2018-08-28 15:07:41,2018-09-10,-13.0,7.0,2018-08,2018,8,38400,santa maria de jetiba,ES,0,-1.0,-1.0,-1.0,-1.0
L6IZg3xtrvBZ,pOn5DelD0orm,delivered,2017-05-24 21:10:57,2017-05-24 21:25:08,2017-05-30 08:19:41,2017-06-22,-23.0,5.0,2017-05,2017,5,65074,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
uKUEEtcU5rh0,s4hGDHhSBJE7,delivered,2018-04-02 22:54:33,2018-04-02 23:10:16,2018-04-05 23:20:36,2018-04-13,-8.0,3.0,2018-04,2018,4,21625,santa barbara d'oeste,SP,0,-1.0,-1.0,-1.0,-1.0
W2nxVw0rl3Aq,OWUBEyLzjUCE,delivered,2017-06-06 19:46:52,2017-06-06 19:55:14,2017-06-19 20:07:57,2017-06-29,-10.0,13.0,2017-06,2017,6,26261,petropolis,RJ,0,-1.0,-1.0,-1.0,-1.0
16zn5CFyHWCy,hMxzkHIGNIm0,delivered,2018-03-31 10:47:09,2018-03-31 11:27:16,2018-04-21 12:11:30,2018-04-23,-2.0,21.0,2018-03,2018,3,45655,juiz de fora,MG,0,-1.0,-1.0,-1.0,-1.0
p3gyDmkOkAyB,tSNMkZOuspxh,delivered,2017-09-18 15:15:54,2017-09-18 15:44:13,2017-09-22 19:24:39,2017-10-06,-14.0,4.0,2017-09,2017,9,87047,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
Sf5Gx81wATkl,sesKa0irYaqG,delivered,2018-05-27 16:27:37,2018-05-27 16:55:26,2018-06-11 14:48:47,2018-07-23,-42.0,14.0,2018-05,2018,5,44021,rio de janeiro,RJ,0,-1.0,-1.0,-1.0,-1.0
7DDSRtJJpJGt,CwD1LhaADHC8,delivered,2017-08-24 13:16:44,2017-08-24 13:25:21,2017-08-28 20:49:07,2017-09-06,-9.0,4.0,2017-08,2017,8,88138,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
expoJ13Ihb6W,RG1Lu4wb0UHI,delivered,2018-03-13 10:03:51,2018-03-13 10:40:30,2018-03-26 16:11:24,2018-04-10,-15.0,13.0,2018-03,2018,3,65335,florianopolis,SC,0,-1.0,-1.0,-1.0,-1.0
CRjM4p6vGMis,5tfSetPfite9,delivered,2018-01-21 19:17:39,2018-01-22 13:57:30,2018-02-01 20:18:23,2018-02-20,-19.0,11.0,2018-01,2018,1,24355,blumenau,SC,0,-1.0,-1.0,-1.0,-1.0
dWwCJZNoAlHa,BSUphhuncUjt,delivered,2018-04-24 22:12:17,2018-04-26 03:51:30,2018-05-03 19:51:14,2018-05-23,-20.0,8.0,2018-04,2018,4,29051,uberlandia,MG,0,-1.0,-1.0,-1.0,-1.0
ouGreWGZsipj,FgQ57EKF58J1,delivered,2017-10-22 12:16:54,2017-10-22 12:28:20,2017-10-28 15:43:32,2017-11-09,-12.0,6.0,2017-10,2017,10,65062,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
9oqrY9XRKxGM,68vg0BXmo99z,delivered,2017-07-17 15:12:58,2017-07-17 15:25:17,2017-07-31 20:29:53,2017-08-10,-10.0,14.0,2017-07,2017,7,41295,goiania,GO,0,-1.0,-1.0,-1.0,-1.0
9jxaSWJsNZEz,wTBw2t3vLEpE,delivered,2017-11-17 15:28:09,2017-11-17 15:51:06,2017-12-05 12:27:14,2017-11-30,5.0,17.0,2017-11,2017,11,71572,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
Q7pGCk4hy3np,HxIR5MCuOEKu,delivered,2018-02-26 18:30:59,2018-02-28 09:56:32,2018-03-20 16:38:32,2018-03-20,0.0,21.0,2018-02,2018,2,88502,serra,ES,0,-1.0,-1.0,-1.0,-1.0
CuRKtwQga54d,I9tKadBwIcUa,delivered,2017-10-15 17:07:50,2017-10-15 17:56:12,2017-10-17 22:28:20,2017-11-10,-24.0,2.0,2017-10,2017,10,41200,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
SVJkhxN7UX8t,8dBY2AyAfF7n,delivered,2018-08-05 20:01:03,2018-08-05 20:10:18,2018-08-20 17:31:14,2018-08-31,-11.0,14.0,2018-08,2018,8,62190,niteroi,RJ,0,-1.0,-1.0,-1.0,-1.0
o4Gdsz5laowd,etMmUUKno5XO,delivered,2018-02-04 21:25:23,2018-02-04 21:35:26,2018-03-07 12:54:05,2018-03-15,-8.0,30.0,2018-02,2018,2,8062,belem,PA,0,-1.0,-1.0,-1.0,-1.0
dva46dJS9lDs,2giXZJrPzTua,delivered,2017-03-19 20:28:56,2017-03-19 20:28:56,2017-03-22 16:18:30,2017-04-06,-15.0,2.0,2017-03,2017,3,3963,vinhedo,SP,0,-1.0,-1.0,-1.0,-1.0
fd4HWIP7hDzX,8taNV55piVAS,delivered,2018-01-28 11:18:09,2018-01-28 11:30:22,2018-02-14 18:26:42,2018-02-21,-7.0,17.0,2018-01,2018,1,5003,catanduva,SP,0,-1.0,-1.0,-1.0,-1.0
zvvGHiKqPm6n,Qi9DxRZpsPWG,delivered,2018-02-27 17:19:46,2018-02-27 17:30:35,2018-03-09 22:26:34,2018-03-19,-10.0,10.0,2018-02,2018,2,4424,jundiai,SP,0,-1.0,-1.0,-1.0,-1.0
yGOdrX9MQ4gi,q8H3NAHHF2pQ,delivered,2017-08-14 14:49:53,2017-08-14 15:04:10,2017-08-23 17:24:38,2017-09-05,-13.0,9.0,2017-08,2017,8,89275,taquarituba,SP,0,-1.0,-1.0,-1.0,-1.0
56ftRhnZ55zS,6loSfg5jo8eu,delivered,2018-03-26 21:47:14,2018-03-28 02:47:26,2018-04-09 21:22:22,2018-04-06,3.0,13.0,2018-03,2018,3,50820,sao bernardo do campo,SP,0,-1.0,-1.0,-1.0,-1.0
JFZV9VJfbjnL,hS3P5DqXuzeY,delivered,2017-11-24 22:09:42,2017-11-25 01:31:35,2017-12-06 17:37:11,2017-12-15,-9.0,11.0,2017-11,2017,11,18704,serra,ES,0,-1.0,-1.0,-1.0,-1.0
eMBMFCkywFsc,XOAiuWdMYRtk,delivered,2017-11-05 15:45:54,2017-11-05 15:55:21,2017-11-09 14:52:38,2017-11-17,-8.0,3.0,2017-11,2017,11,2636,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
nIArQUKV30HN,82Je9fmUtnZ6,delivered,2017-10-17 18:22:05,2017-10-17 18:35:10,2017-10-25 17:07:07,2017-11-03,-9.0,7.0,2017-10,2017,10,8566,itu,SP,0,-1.0,-1.0,-1.0,-1.0
p2d79203ecVA,ou8hIEV75H4t,delivered,2018-04-20 07:37:25,2018-04-24 18:05:15,2018-05-25 22:38:38,2018-05-25,0.0,35.0,2018-04,2018,4,91320,lagoa salgada,RN,0,-1.0,-1.0,-1.0,-1.0
UYQbqW9FssQ3,wu5YPNnpt9QL,delivered,2018-01-08 20:49:35,2018-01-10 10:31:37,2018-02-07 20:38:47,2018-02-01,6.0,29.0,2018-01,2018,1,6220,porto alegre,RS,0,-1.0,-1.0,-1.0,-1.0
ujv5DObP076y,MgTfVsPp60Ho,delivered,2018-06-08 22:46:45,2018-06-08 23:13:48,2018-06-14 19:06:10,2018-06-28,-14.0,5.0,2018-06,2018,6,6710,ribeirao preto,SP,0,-1.0,-1.0,-1.0,-1.0
CUC4LX7N9iLF,I1IFPQsqLxEv,processing,2017-09-29 00:54:27,2017-09-29 01:07:07,,2017-11-10,,,2017-09,2017,9,65500,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
zPgDvbNc8Aai,1DeO3IJ4aRb0,delivered,2018-02-04 22:41:59,2018-02-04 22:55:26,2018-02-14 16:42:36,2018-03-01,-15.0,9.0,2018-02,2018,2,84174,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
8ZratsSZNzjV,cOInqoC2gaWR,delivered,2018-04-06 17:48:33,2018-04-06 18:08:39,2018-04-12 17:06:19,2018-04-18,-6.0,5.0,2018-04,2018,4,59655,pindamonhangaba,SP,0,-1.0,-1.0,-1.0,-1.0
8ka7rVJjqBY1,OL0IziZixmzB,delivered,2018-04-16 13:34:03,2018-04-17 13:32:44,2018-05-10 14:37:37,2018-05-10,0.0,24.0,2018-04,2018,4,5164,salvador,BA,0,-1.0,-1.0,-1.0,-1.0
PUPPoc5hUqJ5,Qe26HXKF5ad3,delivered,2018-03-26 16:08:59,2018-03-26 16:29:06,2018-04-04 23:12:30,2018-04-12,-8.0,9.0,2018-03,2018,3,23935,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
QOst87qkrBIJ,exWDucMSSl1Z,delivered,2017-11-30 22:37:15,2017-12-01 10:31:15,2017-12-27 14:32:59,2017-12-27,0.0,26.0,2017-11,2017,11,4257,tubarao,SC,0,-1.0,-1.0,-1.0,-1.0
hdL9SPbBow58,amQjMiMzUnke,delivered,2018-07-05 12:06:28,2018-07-06 05:10:45,2018-07-12 20:41:54,2018-07-19,-7.0,7.0,2018-07,2018,7,86360,guarulhos,SP,0,-1.0,-1.0,-1.0,-1.0
57ooJxlepQ6U,XmdQwjPYjPsD,delivered,2017-09-21 14:30:27,2017-09-21 14:44:47,2017-09-27 18:11:53,2017-10-13,-16.0,6.0,2017-09,2017,9,65895,bauru,SP,0,-1.0,-1.0,-1.0,-1.0
zFfkQErwA2Y5,5H7mRcsmEJKO,delivered,2018-01-11 11:23:09,2018-01-12 02:37:59,2018-01-17 15:23:04,2018-02-06,-20.0,6.0,2018-01,2018,1,3046,sao paulo,SP,0,-1.0,-1.0,-1.0,-1.0
